freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
245.856108735,3.7828919682e-08,3.38700910059e-10,5.13096058097e-08,-1.61417115965e-09,6.04769697001e-08,3.20053520143e-10,1.47707887838e-07,-6.04553049433e-08
254.107756086,3.98263206222e-08,-7.14582989313e-10,5.25800420158e-08,-1.10361224218e-09,6.56598143133e-08,-6.849666768e-10,1.4747033233e-07,-6.09699105355e-08
262.636352765,3.90959414093e-08,1.57876878016e-09,5.24861015259e-08,3.51822561317e-09,6.31760945502e-08,1.5816125257e-09,1.47017698679e-07,-6.14658999998e-08
271.451193998,3.91131253959e-08,6.13115885177e-10,5.3167159498e-08,9.27369242208e-10,6.35578513664e-08,5.9592593172e-10,1.49484391611e-07,-6.32622478104e-08
280.561886986,4.07886857896e-08,4.72833768021e-10,5.22485289785e-08,-6.28181152602e-11,6.35452817308e-08,5.04845257074e-10,1.48626270191e-07,-6.2846377763e-08
289.978361377,3.94460684152e-08,1.53879917536e-09,5.28031696281e-08,1.23218921246e-09,6.31875834755e-08,1.58211887092e-09,1.50373790338e-07,-6.42046113453e-08
299.710880084,4.00448758211e-08,1.07435762756e-09,5.2929274337e-08,-5.90124231991e-11,6.3220481696e-08,1.13907073251e-09,1.50419575018e-07,-6.45158938101e-08
309.770050476,4.18529512531e-08,6.60462975852e-10,5.40896263488e-08,5.00482776674e-10,6.2408227736e-08,6.23506326805e-10,1.50229288924e-07,-6.38405470264e-08
320.166835936,3.9594238168e-08,-2.63630416965e-09,5.22383077729e-08,-7.23170971326e-10,6.16720319964e-08,-2.6173869682e-09,1.50801878047e-07,-6.37374036395e-08
330.912567809,3.92899326225e-08,-3.2207445041e-10,5.22277507918e-08,-3.43595493498e-10,6.22933011879e-08,-2.14018765172e-10,1.53125071094e-07,-6.04665408173e-08
342.018957753,3.99411769534e-08,-1.02033087535e-09,5.29088537649e-08,-2.20213054063e-09,6.16674282319e-08,-1.00471527276e-09,1.53057686991e-07,-6.15406823552e-08
353.498110503,4.04913027648e-08,2.25177058482e-10,5.30882703938e-08,9.14900142319e-10,6.34373305925e-08,2.32143819348e-10,1.53954231506e-07,-5.82118137284e-08
365.362537066,4.12510780016e-08,-1.34245652769e-09,5.37843025861e-08,-7.99282975273e-10,6.36297396205e-08,-1.3596088049e-09,1.5539279905e-07,-5.80925838994e-08
377.625168354,4.05548060651e-08,-1.0865554613e-09,5.3888170208e-08,-7.37772495183e-10,6.36223974309e-08,-1.02501823004e-09,1.5487841331e-07,-5.41665076097e-08
390.299369277,4.13025078135e-08,2.51622509507e-11,5.37746590441e-08,1.47126038313e-09,6.45083619239e-08,-2.27557484555e-12,1.60231743363e-07,-5.26076172735e-08
403.398953311,4.21224532492e-08,8.30688810126e-10,5.53691156992e-08,7.68643400603e-10,6.32512149063e-08,7.68640219222e-10,1.60775716575e-07,-5.16592712118e-08
416.938197553,4.21223759657e-08,-2.62916112488e-09,5.45330280125e-08,-1.69349078486e-09,6.5092050629e-08,-2.6223983965e-09,1.65354778443e-07,-5.03061071144e-08
430.931858281,4.35944579908e-08,-4.50616092596e-09,5.60076517776e-08,-6.40968018e-09,6.30863186519e-08,-4.50488164483e-09,1.67533713847e-07,-5.24425735622e-08
445.395187035,4.26253000968e-08,-6.07481023174e-10,5.37726891475e-08,-1.51078763556e-09,6.39395336196e-08,-5.34997758368e-10,1.74169449272e-07,-5.2739874311e-08
460.343947244,4.29754809454e-08,3.5242864689e-10,5.38109515973e-08,-1.08004915282e-09,6.52602011026e-08,4.18390527229e-10,1.82731389733e-07,-5.61893781461e-08
475.794431401,4.46151424565e-08,-2.21648534615e-09,5.63339236557e-08,-2.5339604447e-09,6.51692979347e-08,-2.19287638163e-09,1.92159326088e-07,-5.83014004464e-08
491.763478824,4.65202991649e-08,3.0613643969e-09,5.97701234293e-08,4.36841048168e-09,6.71852117581e-08,3.14664690926e-09,1.97832477401e-07,-5.98614707408e-08
508.268494007,4.39623591741e-08,3.80212481817e-10,5.83558000648e-08,-1.63851822739e-09,6.65278689138e-08,3.27448054306e-10,2.06488138987e-07,-6.3119769551e-08
