freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
3564.27599893,1.38228411983e-08,-1.72458546781e-09,4.1699205723e-08,1.54215310078e-09,4.35128155653e-08,-1.64281174739e-09,8.93606465082e-08,-5.80624995023e-08
3683.90348656,1.44535558327e-08,4.86960766502e-10,4.1170652205e-08,4.8999707648e-09,4.67528977493e-08,3.15007687543e-10,8.96027669222e-08,-5.42461673094e-08
3807.54602122,1.38086614649e-08,1.77257516441e-10,4.28111511991e-08,-1.44354778985e-09,4.74863045053e-08,4.0465879938e-10,8.98083505494e-08,-5.50415174393e-08
3935.3383596,1.47889638842e-08,1.77327474166e-09,4.04926736954e-08,9.14978234274e-10,4.54129609825e-08,1.8499794119e-09,9.13528779363e-08,-6.12608170951e-08
4067.41978121,1.42844795982e-08,-2.02050283253e-09,4.199666354e-08,7.38644960791e-10,4.61224647014e-08,-2.07733307058e-09,9.0033393489e-08,-5.83966589759e-08
4203.93424016,1.38120810457e-08,1.53132210185e-09,4.04364986915e-08,3.45365862094e-11,4.5431113629e-08,1.45369849095e-09,8.92887016137e-08,-5.95700937715e-08
4345.03052211,1.41977773871e-08,-3.4587699746e-10,4.43206790371e-08,-2.26675319723e-09,4.49658037083e-08,-3.59399996853e-10,8.8993556538e-08,-5.71030023179e-08
4490.86240639,1.44157785633e-08,-1.99250682199e-10,4.3671056862e-08,4.59440468075e-09,4.61691038348e-08,-2.12434029191e-10,8.85811780769e-08,-5.54908897991e-08
4641.58883361,1.40626148883e-08,-1.4014898383e-09,4.34055104691e-08,-1.3617045979e-09,4.57936768342e-08,-1.36169890524e-09,9.02392349218e-08,-5.90279964205e-08
4797.3740789,1.4584714516e-08,1.68143253714e-11,4.39682357266e-08,-7.56258897248e-10,4.66543279469e-08,2.1689987773e-10,8.71635519098e-08,-5.47653519612e-08
4958.38793092,1.44764226832e-08,-7.61420494192e-10,4.21884162899e-08,1.46916427952e-09,4.55901971578e-08,-9.83689259392e-10,9.0498881214e-08,-5.98524742347e-08
5124.80587696,1.42166020278e-08,1.06594191165e-09,4.20658268761e-08,1.64559336307e-09,4.41362030035e-08,1.15096390263e-09,9.27622369197e-08,-6.01849597492e-08
5296.80929415,1.4849192382e-08,-7.77219244222e-10,4.07519924176e-08,-1.13813045576e-09,4.7040618521e-08,-6.41402956001e-10,8.94446637176e-08,-5.57757343295e-08
5474.58564719,1.43725315026e-08,-5.45734031181e-10,4.16575139879e-08,-1.53186932443e-09,5.04149665962e-08,-5.30105879762e-10,9.28580840347e-08,-6.21382329419e-08
5658.32869261,1.38699739015e-08,9.89217300087e-10,4.10272897554e-08,1.23284641186e-09,4.60837188528e-08,1.23283670707e-09,9.01538998908e-08,-5.86232893643e-08
5848.23869,1.3866098509e-08,-5.85778770748e-10,4.05007201785e-08,-1.52005229265e-09,4.80561199859e-08,-5.09797546151e-10,8.9054427798e-08,-5.80939635149e-08
6044.52262024,1.3845005766e-08,-8.41966153437e-10,4.38961482006e-08,-2.60258448628e-09,4.85182190457e-08,-1.0742635461e-09,8.61746528525e-08,-5.507508111e-08
6247.39441109,1.4611994601e-08,-2.87906958322e-10,4.41039252568e-08,-3.67838975406e-10,4.84436530289e-08,-3.67844983595e-10,9.10059788834e-08,-5.71585531384e-08
6457.07517033,1.47222823331e-08,6.04327416343e-10,3.99031957503e-08,2.46695159812e-09,4.56811647939e-08,4.116412102e-10,8.85252998698e-08,-5.71376707294e-08
6673.79342679,1.53560832951e-08,-9.50830453472e-11,4.42149076336e-08,4.83279112797e-09,4.61791237226e-08,-3.50197089496e-10,8.57751297027e-08,-5.47718161306e-08
6897.78537939,1.4214173337e-08,-1.38639502177e-09,4.36587168125e-08,-3.57841720314e-09,4.5908111108e-08,-1.49618270526e-09,8.86608332904e-08,-5.66760359827e-08
7129.29515455,1.3956455115e-08,-6.82974427173e-10,4.03184062909e-08,-1.57547363737e-09,4.38763375545e-08,-5.29761796051e-10,8.83841308212e-08,-5.59516417952e-08
7368.57507231,1.38279336748e-08,8.72496652856e-10,4.26395459286e-08,-2.02199339436e-09,4.54250046599e-08,1.12889999809e-09,8.59283994353e-08,-5.29616457276e-08
7615.88592128,1.31752056423e-08,-7.04049084887e-11,3.96336430578e-08,2.41862867468e-09,4.39963305056e-08,-2.18730173458e-10,9.05002289663e-08,-5.87684174775e-08
7871.49724293,1.47508154103e-08,-1.37516951021e-09,4.13934506832e-08,7.25027725222e-11,4.50667024417e-08,-1.51694616493e-09,9.06818471556e-08,-5.66181241763e-08
8135.68762531,1.31719716607e-08,8.10598034796e-10,4.35887485739e-08,-2.75151986766e-09,5.04408789594e-08,9.73755579868e-10,9.07368829409e-08,-5.6502140311e-08
8408.74500667,1.39473977498e-08,-2.55683409422e-10,4.45540192186e-08,-1.03667129965e-09,5.17036039402e-08,-5.02094616475e-10,9.02373404617e-08,-5.98394422871e-08
8690.96698935,1.41366804585e-08,1.03060527058e-09,3.95206795324e-08,-1.32284018411e-09,4.50270081234e-08,8.25068329997e-10,9.07251392718e-08,-5.82425982888e-08
8982.66116407,1.39748806261e-08,1.9309817777e-11,4.12774401087e-08,-2.55867886829e-09,4.82908540085e-08,1.38371810265e-10,9.4555270577e-08,-5.97359907243e-08
9284.14544519,1.45337720532e-08,2.04998643171e-10,3.97140782057e-08,2.48248136882e-09,4.67272484822e-08,3.15053186309e-10,9.0155502714e-08,-5.65802761337e-08
9595.74841722,1.56325342468e-08,2.97897229838e-10,4.22683932425e-08,-2.48546277379e-09,4.43480126805e-08,2.23827225496e-10,8.20180872307e-08,-4.47505764574e-08
9917.80969288,1.44538057693e-08,-2.8658721395e-10,4.24125314671e-08,-1.12858995566e-09,4.74040963018e-08,-3.9961646015e-11,8.85823651846e-08,-5.61064086816e-08
10250.6802833,1.39413980237e-08,7.37102937221e-10,4.00052013539e-08,1.35867963555e-09,4.59016223775e-08,8.11867708482e-10,8.99134666071e-08,-5.87927821563e-08
10594.7229807,1.38373792129e-08,-9.44189446398e-10,4.21471776239e-08,-2.10943364456e-09,4.72875296491e-08,-1.01071797517e-09,8.89306588193e-08,-5.81433111497e-08
10950.3127534,1.47242424101e-08,-8.39524996822e-10,4.32693913396e-08,-2.13302453637e-09,4.36944907611e-08,-1.02923749993e-09,9.15341441461e-08,-5.95301361095e-08
11317.8371549,1.38753582106e-08,-1.44469398338e-09,4.24629127851e-08,-3.37202657377e-09,4.56812931746e-08,-1.71632148168e-09,9.00558958543e-08,-5.80095837966e-08
11697.6967462,1.35604286392e-08,1.76581945561e-10,4.42514797645e-08,-5.3385131503e-10,4.70971533408e-08,2.06403150526e-11,9.18538848184e-08,-5.76434054424e-08
12090.3055322,1.38968983899e-08,-2.06315087588e-10,3.99499451967e-08,1.49961477185e-09,4.63875335542e-08,-1.71548312263e-10,9.11935233015e-08,-6.08902782205e-08
12496.0914129,1.45729395884e-08,-8.19896258769e-10,4.25380139932e-08,9.42371806433e-10,4.54139218552e-08,-7.28795438045e-10,8.79480655972e-08,-5.5877009814e-08
12915.4966501,1.43060205339e-08,-3.88643277465e-10,4.19759899304e-08,-1.49528823564e-09,4.43640768085e-08,-3.75945982804e-10,9.06029569093e-08,-5.85814159624e-08
13348.9783491,1.48185100784e-08,4.40745421922e-10,4.29183641094e-08,3.9771040062e-09,4.4672880293e-08,6.03267685029e-10,8.66197972788e-08,-5.39405886829e-08
13797.008957,1.44069694588e-08,-1.20213399381e-10,4.13210503705e-08,5.54835360864e-11,4.70583358155e-08,5.54976400593e-11,8.57347869491e-08,-5.72999003845e-08
14260.0767774,1.4395959727e-08,-1.53458947651e-09,4.10497095409e-08,1.65830853751e-10,4.81608776357e-08,-1.52908194285e-09,8.87609167522e-08,-5.57665093354e-08
14738.6865031,1.50967518146e-08,-1.57025189627e-09,4.02152313325e-08,-2.83645778131e-10,4.44974044748e-08,-1.4135765851e-09,8.76964917135e-08,-5.73458710407e-08
15233.3597658,1.42553043431e-08,1.19353842972e-09,4.49458630931e-08,7.34540378097e-10,4.7967211028e-08,1.30218652184e-09,8.69690761676e-08,-5.77347785708e-08
15744.6357044,1.42038945978e-08,1.66549523743e-10,4.20480906966e-08,2.05136238004e-09,4.67620315371e-08,3.48357616521e-10,8.70705229666e-08,-5.6417966474e-08
16273.0715532,1.50214608461e-08,2.17918180892e-10,4.33446570287e-08,2.44650716311e-10,4.73493103237e-08,2.44652151101e-10,8.66585404344e-08,-5.56525222005e-08
16819.2432488,1.471004106e-08,5.50229040767e-10,4.16272355602e-08,6.25622430719e-09,4.53922911565e-08,5.52421482491e-10,8.73346633558e-08,-5.47743596696e-08
17383.7460579,1.51318788875e-08,1.13073445338e-09,4.04498411549e-08,2.56017226094e-09,4.61884304945e-08,1.41393043299e-09,8.8099624571e-08,-5.53250887977e-08
17967.195226,1.5231293149e-08,1.98667446998e-09,4.34992070476e-08,-5.31929231773e-10,4.52204244241e-08,1.76056019208e-09,8.97167784111e-08,-5.89903334621e-08
18570.2266481,1.51373133692e-08,8.9939357524e-10,3.77982768838e-08,2.82726908041e-09,4.45170629505e-08,1.09961545705e-09,8.55681516736e-08,-5.7065290776e-08
19193.4975618,1.417951273e-08,-1.1439394612e-09,4.46055944118e-08,1.7461914004e-09,4.79992553346e-08,-1.13325642551e-09,9.85799509991e-08,-6.56329440603e-08
19837.6872634,1.42790567037e-08,-3.40948697683e-10,3.85541454367e-08,-3.4678302402e-09,4.87147077666e-08,-5.8839115821e-10,8.3550849513e-08,-5.52979677769e-08
