freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
107.710505604,1.09338922026e-07,5.63791719744e-09,1.15676407137e-07,5.77930540913e-09,1.17201362155e-07,5.63171052275e-09,8.25392176863e-08,-5.70970704185e-08
111.325584004,1.03330711368e-07,1.37894391154e-09,1.10500489922e-07,2.58320371491e-09,1.11973206517e-07,1.3657452004e-09,8.33976532811e-08,-5.5803985917e-08
115.061994968,1.0614074409e-07,-6.83503195172e-10,1.13268155994e-07,-1.37937337477e-10,1.15194378062e-07,-7.13067376786e-10,8.60187550134e-08,-5.71283385671e-08
118.923810772,1.07418473241e-07,-3.01129693808e-09,1.14518582587e-07,-3.4222290486e-09,1.17622826219e-07,-2.99128354453e-09,8.6995177726e-08,-5.54045821007e-08
122.915240365,1.05907625034e-07,1.28045850914e-09,1.12307433747e-07,9.40633204476e-10,1.13591918678e-07,1.27377217527e-09,8.86757656365e-08,-5.44164536035e-08
127.040633965,1.0783758945e-07,-2.33345524189e-09,1.15570671689e-07,-9.69334057364e-10,1.16630142172e-07,-2.28498750768e-09,9.10256108689e-08,-5.63982293009e-08
131.304487795,1.07023935561e-07,1.26964821218e-09,1.13538517414e-07,1.93883986787e-10,1.16787508028e-07,1.25509595488e-09,9.4425765338e-08,-5.61681764934e-08
135.711448983,1.04591490743e-07,1.0795935032e-09,1.1240064573e-07,1.0180232311e-09,1.1444713913e-07,1.07875450466e-09,9.75650180831e-08,-5.69773177402e-08
140.266320628,1.0296400377e-07,4.20854513526e-10,1.08622446571e-07,-2.63158978727e-09,1.10293635054e-07,4.33079137392e-10,1.01160800996e-07,-5.61694472343e-08
144.974067037,1.05334221835e-07,-6.66461980381e-10,1.10394261183e-07,-1.47066026015e-09,1.14414031606e-07,-6.97408958304e-10,1.06280874304e-07,-5.54048079937e-08
149.839819133,1.05149046513e-07,-5.70065228918e-09,1.13410651454e-07,-7.68959444305e-09,1.15308447512e-07,-5.69834748825e-09,1.08504279831e-07,-5.5280386018e-08
154.868880046,1.04343437286e-07,6.96994468432e-09,1.11927539658e-07,5.85745931521e-09,1.14710869694e-07,6.95112331137e-09,1.13564615077e-07,-5.67547581042e-08
160.066730896,1.0387382409e-07,1.90073032538e-09,1.10093583381e-07,2.29462114396e-09,1.13551285414e-07,1.87238684675e-09,1.18475619416e-07,-5.57618590401e-08
165.439036765,1.08597605663e-07,-5.31473999085e-09,1.15580346559e-07,-5.62611172934e-09,1.17594801567e-07,-5.33623962118e-09,1.25186364858e-07,-6.05566044818e-08
170.991652873,1.0382395937e-07,2.85595756751e-09,1.10535892684e-07,2.38731966332e-09,1.11543946837e-07,2.90951473901e-09,1.272201506e-07,-5.87839062118e-08
176.730630956,1.07285485333e-07,1.32546883185e-09,1.14035319462e-07,-1.57351448733e-11,1.15577844048e-07,1.36684843095e-09,1.37582561712e-07,-6.0542107608e-08
182.662225864,1.04232180233e-07,-1.00281091157e-09,1.10915065632e-07,-2.34738389559e-09,1.13241527879e-07,-1.00351455196e-09,1.42232220943e-07,-6.09243591005e-08
188.792902381,1.01618886486e-07,-2.6252527101e-09,1.08685243926e-07,-6.33088378385e-10,1.10325427636e-07,-2.66599294135e-09,1.48746664235e-07,-6.12135260401e-08
195.129342264,1.03580747758e-07,-3.80145704811e-09,1.09421907642e-07,-1.43161704027e-09,1.13298562324e-07,-3.77562253224e-09,1.55722219467e-07,-6.34639867687e-08
201.678451531,1.04781998348e-07,-9.61756088043e-10,1.12528293331e-07,6.37587345526e-10,1.14604629146e-07,-9.11696416267e-10,1.64384587772e-07,-6.14201006008e-08
208.447367988,1.04004116117e-07,-2.11258593482e-09,1.08502459886e-07,-2.85341613536e-09,1.11197285323e-07,-2.14489459737e-09,1.68864713476e-07,-6.5292170162e-08
215.443469003,1.01363647862e-07,-4.77954920656e-10,1.08873652825e-07,-1.20296562428e-09,1.10883963421e-07,-4.73863636386e-10,1.78433129971e-07,-6.36328991411e-08
